# tracer: function
#
# entries-in-buffer/entries-written: 1135/1135   #P:4
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
     kworker/2:2-61    [002] .... 65835.782494: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.792319: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.792323: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.792419: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.792494: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.792495: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.804262: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.804265: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.804362: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.804431: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.804432: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.814285: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.814288: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.814384: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.814455: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.814456: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.824712: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.824716: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.824813: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.824920: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.824920: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.924566: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.924570: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.924667: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.924738: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.924739: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.934841: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.934844: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.934958: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.935041: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.935042: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.945326: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.945330: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.945423: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.945454: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.945658: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.945722: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.945723: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.953040: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.953044: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.953137: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.953181: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.953338: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.953448: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.953449: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.963030: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.963033: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.963127: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.963158: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.963328: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.963436: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.963437: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.973107: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.973111: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.973204: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.973235: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.973417: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.973505: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.973506: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.985460: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.985463: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.985557: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.985598: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.985781: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.985880: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.985881: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.994964: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.994968: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.995061: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.995083: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.995263: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.995364: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.995365: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.005125: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.005128: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.005223: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.005267: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.005424: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.005520: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.005521: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.012367: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.012371: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.012466: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.012514: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.012648: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.012746: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.012746: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.022171: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.022174: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.022269: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.022322: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.022451: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.022549: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.022550: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.032209: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.032212: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.032306: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.032363: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.032490: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.032582: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.032582: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.044179: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.044182: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.044276: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.044315: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.044476: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.044579: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.044580: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.054117: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.054121: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.054217: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.054287: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.054288: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.064559: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.064563: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.064658: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.064763: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.064764: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.072126: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.072130: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.072226: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.072297: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.072298: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.082143: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.082147: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.082243: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.082316: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.082317: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.125316: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.125320: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.125416: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.125488: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.125489: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.133032: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.133036: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.133130: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.133149: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.133335: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.133428: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.133429: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.143087: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.143090: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.143184: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.143226: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.143397: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.143470: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.143471: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.153018: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.153021: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.153114: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.153161: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.153344: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.153392: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.153393: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.165360: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.165363: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.165456: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.165487: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.165687: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.165770: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.165771: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.175276: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.175279: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.175374: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.175416: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.175570: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.175690: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.175691: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.185267: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.185271: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.185364: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.185383: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.185569: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.185642: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.185643: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.193019: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.193023: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.193116: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.193146: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.193313: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.193429: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.193430: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.202976: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.202980: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.203074: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.203096: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.203277: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.203373: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.203374: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.212933: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.212937: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.213031: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.213050: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.213258: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.213326: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.213327: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.224221: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.224225: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.224320: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.224341: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.224558: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.224632: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.224633: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.234045: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.234049: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.234143: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.234173: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.234376: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.234424: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.234425: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.244387: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.244390: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.244487: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.244562: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.244563: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.252055: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.252059: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.252154: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.252233: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.252234: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.261994: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.261998: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.262093: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.262165: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.262165: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.271986: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.271989: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.272085: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.272150: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.272151: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.283983: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.283987: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.284082: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.284153: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.284154: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.293984: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.293988: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.294084: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.294156: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.294157: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65836.304374: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65836.304377: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65836.304474: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65836.304580: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65836.304581: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.014329: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.014333: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.014429: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.014510: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.014511: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [000] d.h. 65837.017105: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [000] d.h. 65837.017109: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.017302: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.017337: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.017338: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.020771: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.020775: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.020871: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.020943: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.020944: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.038385: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.038389: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.038483: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.038505: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.038716: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.038761: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.038762: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.046089: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.046094: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.046210: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.046229: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.046368: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.046412: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.046414: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.056108: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.056112: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.056230: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.056249: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.056456: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.056523: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.056524: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.066072: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.066076: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.066191: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.066209: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.066416: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.066489: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.066490: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.078408: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.078412: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.078504: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.078524: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.078706: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.078798: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.078799: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.088364: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.088368: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.088461: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.088502: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.088672: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.088756: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65837.088757: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65837.098327: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65837.098331: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65837.098424: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65837.098443: itouch_print_hex_dump <-send_touches_to_os
